experiment,contrast,tf,score,padj,n_targets,dose_label
mouseKD,KD_vs_Control,Yap1,-0.5615204945776591,0.786727249622345,8,mouseKD
mouseKD,KD_vs_Control,Elf5,-0.537274960021275,0.7878065705299377,6,mouseKD
mouseKD,KD_vs_Control,Gata6,-0.5378190679519956,0.7878065705299377,47,mouseKD
mouseKD,KD_vs_Control,Irx1,-0.5381003473029886,0.7878065705299377,15,mouseKD
mouseKD,KD_vs_Control,Kat5,0.5372619343817421,0.7878065705299377,40,mouseKD
mouseKD,KD_vs_Control,Nfe2l1,-0.5367262254270198,0.7878065705299377,6,mouseKD
mouseKD,KD_vs_Control,Rb1,-0.5384763075627511,0.7878065705299377,29,mouseKD
mouseKD,KD_vs_Control,Fosl1,0.53206634733697,0.7904699444770813,39,mouseKD
mouseKD,KD_vs_Control,Sox6,0.5134145013085789,0.8060659766197205,15,mouseKD
mouseKD,KD_vs_Control,Hnf1a,-0.5104500028165658,0.8071607351303101,58,mouseKD
mouseKD,KD_vs_Control,Elk1,0.5025705736185128,0.8111566305160522,50,mouseKD
mouseKD,KD_vs_Control,Nono,-0.5038877576587395,0.8111566305160522,11,mouseKD
mouseKD,KD_vs_Control,Myf5,-0.5006142587589026,0.8113154172897339,15,mouseKD
mouseKD,KD_vs_Control,Cux1,-0.48826806302167,0.817787766456604,84,mouseKD
mouseKD,KD_vs_Control,Pml,-0.4899719952582242,0.817787766456604,15,mouseKD
mouseKD,KD_vs_Control,Stat6,0.4900177251436674,0.817787766456604,60,mouseKD
mouseKD,KD_vs_Control,Nr1h3,-0.48510808254137056,0.8190584778785706,82,mouseKD
mouseKD,KD_vs_Control,Hoxb7,0.47959462615330783,0.8200097680091858,13,mouseKD
mouseKD,KD_vs_Control,Mtf1,0.4797737196395349,0.8200097680091858,27,mouseKD
mouseKD,KD_vs_Control,Myod1,-0.47552771533694915,0.8200097680091858,100,mouseKD
mouseKD,KD_vs_Control,Nkx2-1,-0.4770464026695143,0.8200097680091858,37,mouseKD
mouseKD,KD_vs_Control,Tcf4,0.4751562809922044,0.8200097680091858,36,mouseKD
mouseKD,KD_vs_Control,Nfatc3,0.47108843111972915,0.8204771876335144,19,mouseKD
mouseKD,KD_vs_Control,Spdef,0.47236674575271537,0.8204771876335144,11,mouseKD
mouseKD,KD_vs_Control,Rora,0.46748644447097487,0.8221520781517029,48,mouseKD
mouseKD,KD_vs_Control,Tbx6,-0.4618506191959254,0.8256945610046387,5,mouseKD
mouseKD,KD_vs_Control,Elk4,0.4535155599025223,0.8317206501960754,6,mouseKD
mouseKD,KD_vs_Control,Foxo3,0.4483357362910391,0.8348431587219238,161,mouseKD
mouseKD,KD_vs_Control,Heyl,-0.4459820883693141,0.8353615999221802,5,mouseKD
mouseKD,KD_vs_Control,Klf17,-0.4433072208883651,0.8361756801605225,5,mouseKD
mouseKD,KD_vs_Control,Atoh1,0.4389522345183141,0.8385339379310608,6,mouseKD
mouseKD,KD_vs_Control,Msc,0.43543237231891835,0.8401228189468384,14,mouseKD
mouseKD,KD_vs_Control,Abl1,0.431683029377852,0.8402768969535828,10,mouseKD
mouseKD,KD_vs_Control,Smad4,-0.4321724273834649,0.8402768969535828,88,mouseKD
mouseKD,KD_vs_Control,Tbpl2,0.429650168782485,0.84050053358078,7,mouseKD
mouseKD,KD_vs_Control,Zfp395,0.41699782062269725,0.8504652380943298,6,mouseKD
mouseKD,KD_vs_Control,Ascl1,-0.3756498936311393,0.8509660363197327,38,mouseKD
mouseKD,KD_vs_Control,Atf2,0.40281921744388705,0.8509660363197327,83,mouseKD
mouseKD,KD_vs_Control,Bcl3,0.37160719924662416,0.8509660363197327,16,mouseKD
mouseKD,KD_vs_Control,Cebpd,0.4000425008178207,0.8509660363197327,57,mouseKD
mouseKD,KD_vs_Control,Dlx2,-0.37719409737144044,0.8509660363197327,13,mouseKD
mouseKD,KD_vs_Control,Eomes,0.3890512022537845,0.8509660363197327,12,mouseKD
mouseKD,KD_vs_Control,Foxc1,0.3706873604992094,0.8509660363197327,11,mouseKD
mouseKD,KD_vs_Control,Hdac1,-0.39022072541093883,0.8509660363197327,61,mouseKD
mouseKD,KD_vs_Control,Hdac7,0.37695399158919035,0.8509660363197327,12,mouseKD
mouseKD,KD_vs_Control,Hoxd4,-0.4005412446396942,0.8509660363197327,5,mouseKD
mouseKD,KD_vs_Control,Klf13,0.3700693919799238,0.8509660363197327,9,mouseKD
mouseKD,KD_vs_Control,Klf8,0.4023021347375065,0.8509660363197327,16,mouseKD
mouseKD,KD_vs_Control,Lmo2,-0.37209928214274923,0.8509660363197327,18,mouseKD
mouseKD,KD_vs_Control,Meox2,0.3931692833883109,0.8509660363197327,5,mouseKD
mouseKD,KD_vs_Control,Mitf,0.40523260345886003,0.8509660363197327,65,mouseKD
mouseKD,KD_vs_Control,Nfatc1,0.4088518425662671,0.8509660363197327,76,mouseKD
mouseKD,KD_vs_Control,Nr5a2,-0.40853447890587397,0.8509660363197327,29,mouseKD
mouseKD,KD_vs_Control,Olig1,-0.3840202301770393,0.8509660363197327,5,mouseKD
mouseKD,KD_vs_Control,Prop1,-0.372368599763068,0.8509660363197327,5,mouseKD
mouseKD,KD_vs_Control,Rfx5,-0.38452861221815704,0.8509660363197327,9,mouseKD
mouseKD,KD_vs_Control,Rorc,0.36950756452958156,0.8509660363197327,9,mouseKD
mouseKD,KD_vs_Control,Sox9,0.37179404721212717,0.8509660363197327,58,mouseKD
mouseKD,KD_vs_Control,Tead2,-0.4035999664300166,0.8509660363197327,5,mouseKD
mouseKD,KD_vs_Control,Tfam,0.3683048520209085,0.8509660363197327,11,mouseKD
mouseKD,KD_vs_Control,Zfp354c,-0.36993462837935037,0.8509660363197327,19,mouseKD
mouseKD,KD_vs_Control,Zfp458,0.38072527590238403,0.8509660363197327,32,mouseKD
mouseKD,KD_vs_Control,Zgpat,-0.3768732329945232,0.8509660363197327,6,mouseKD
mouseKD,KD_vs_Control,Bhlha15,-0.36641938621899706,0.8510720133781433,8,mouseKD
mouseKD,KD_vs_Control,Gata4,0.3642808140013434,0.851403534412384,77,mouseKD
mouseKD,KD_vs_Control,Ar,-0.36081378984226486,0.8529144525527954,376,mouseKD
mouseKD,KD_vs_Control,Zbtb7a,-0.3582499176009756,0.8536224365234375,31,mouseKD
mouseKD,KD_vs_Control,Creb3,0.34632492928202735,0.8610617518424988,9,mouseKD
mouseKD,KD_vs_Control,Noto,0.3479365292990811,0.8610617518424988,7,mouseKD
mouseKD,KD_vs_Control,Egr1,-0.3270314656640233,0.8760359883308411,251,mouseKD
mouseKD,KD_vs_Control,Ncor1,-0.32591267251145534,0.8760359883308411,57,mouseKD
mouseKD,KD_vs_Control,Tbx15,0.3179717224567671,0.8800197839736938,24,mouseKD
mouseKD,KD_vs_Control,Zeb1,0.3169236405786464,0.8800197839736938,42,mouseKD
mouseKD,KD_vs_Control,Zfp24,0.316052072526849,0.8800197839736938,5,mouseKD
mouseKD,KD_vs_Control,Sox4,-0.3118387974307422,0.8821665644645691,20,mouseKD
mouseKD,KD_vs_Control,Gtf3a,0.30291243647596083,0.8868948817253113,17,mouseKD
mouseKD,KD_vs_Control,Zfp729a,0.3034981211172483,0.8868948817253113,30,mouseKD
mouseKD,KD_vs_Control,Pdx1,0.29673998656315637,0.8907702565193176,49,mouseKD
mouseKD,KD_vs_Control,Elk3,-0.2908820387270366,0.8943626880645752,21,mouseKD
mouseKD,KD_vs_Control,Mecom,0.28240664860836734,0.8986629843711853,13,mouseKD
mouseKD,KD_vs_Control,Ncoa1,0.2824077165124496,0.8986629843711853,60,mouseKD
mouseKD,KD_vs_Control,Grhl2,0.27389019657515284,0.9023536443710327,5,mouseKD
mouseKD,KD_vs_Control,Meox1,-0.2753174695190465,0.9023536443710327,7,mouseKD
mouseKD,KD_vs_Control,Tbx20,-0.27278824943902746,0.9023536443710327,5,mouseKD
mouseKD,KD_vs_Control,Bcl11b,-0.26615162370797724,0.9066100716590881,17,mouseKD
mouseKD,KD_vs_Control,Nfkbib,0.25839933806724125,0.9118476510047913,12,mouseKD
mouseKD,KD_vs_Control,Hoxa11,0.2525507752433971,0.9153978228569031,6,mouseKD
mouseKD,KD_vs_Control,Tlx1,0.24710315433341068,0.9185889363288879,8,mouseKD
mouseKD,KD_vs_Control,Lyl1,0.24526141962212747,0.9185930490493774,9,mouseKD
mouseKD,KD_vs_Control,Hoxc6,-0.22765299759886382,0.9325136542320251,11,mouseKD
mouseKD,KD_vs_Control,Foxc2,0.22052429682793223,0.935677170753479,12,mouseKD
mouseKD,KD_vs_Control,Hoxd1,0.22035520410489526,0.935677170753479,7,mouseKD
mouseKD,KD_vs_Control,Egr4,-0.2050840868999738,0.9458582997322083,10,mouseKD
mouseKD,KD_vs_Control,Maml1,-0.2061250659587705,0.9458582997322083,5,mouseKD
mouseKD,KD_vs_Control,Nr1i3,0.2011805584429216,0.9476471543312073,33,mouseKD
mouseKD,KD_vs_Control,Gtf2i,0.1911608440792526,0.9515066146850586,17,mouseKD
mouseKD,KD_vs_Control,Nfyc,0.194012618473455,0.9515066146850586,17,mouseKD
mouseKD,KD_vs_Control,Pou4f1,-0.19278787634063857,0.9515066146850586,16,mouseKD
mouseKD,KD_vs_Control,Pax8,-0.18476644291249494,0.9538164734840393,18,mouseKD
mouseKD,KD_vs_Control,Rest,-0.18552999630084913,0.9538164734840393,34,mouseKD
mouseKD,KD_vs_Control,Hdac9,-0.1792283524267473,0.9538492560386658,14,mouseKD
mouseKD,KD_vs_Control,Sp4,-0.17908457943846515,0.9538492560386658,34,mouseKD
mouseKD,KD_vs_Control,Zbtb17,-0.18092037226787158,0.9538492560386658,35,mouseKD
mouseKD,KD_vs_Control,Tbx21,0.17554376797863774,0.9552971720695496,26,mouseKD
mouseKD,KD_vs_Control,Fosb,0.17046318722460418,0.9580835700035095,27,mouseKD
mouseKD,KD_vs_Control,Deaf1,-0.15408280302644758,0.9625101089477539,9,mouseKD
mouseKD,KD_vs_Control,Mta3,-0.15214743708414952,0.9625101089477539,9,mouseKD
mouseKD,KD_vs_Control,Nrg1,0.15844715614200022,0.9625101089477539,30,mouseKD
mouseKD,KD_vs_Control,Thap11,0.15353447633702685,0.9625101089477539,6,mouseKD
mouseKD,KD_vs_Control,Zfpm1,-0.15258470372681784,0.9625101089477539,11,mouseKD
mouseKD,KD_vs_Control,Zglp1,0.15739234168033206,0.9625101089477539,9,mouseKD
mouseKD,KD_vs_Control,Zkscan7,-0.15572486629940957,0.9625101089477539,9,mouseKD
mouseKD,KD_vs_Control,Stat4,-0.14322466259462566,0.9685788154602051,12,mouseKD
mouseKD,KD_vs_Control,Cdx1,-0.13261537892917932,0.9712833166122437,17,mouseKD
mouseKD,KD_vs_Control,Ctcfl,-0.09909972234921392,0.9712833166122437,8,mouseKD
mouseKD,KD_vs_Control,Dmtf1,-0.10827458549161977,0.9712833166122437,16,mouseKD
mouseKD,KD_vs_Control,Dmtf1l,-0.10827458549161977,0.9712833166122437,16,mouseKD
mouseKD,KD_vs_Control,Egr2,-0.10596491067065004,0.9712833166122437,50,mouseKD
mouseKD,KD_vs_Control,Fezf2,-0.09760398089978488,0.9712833166122437,6,mouseKD
mouseKD,KD_vs_Control,Fos,0.12379224288898744,0.9712833166122437,215,mouseKD
mouseKD,KD_vs_Control,Foxp1,-0.09546814515460875,0.9712833166122437,11,mouseKD
mouseKD,KD_vs_Control,Hey2,-0.11818561200045882,0.9712833166122437,15,mouseKD
mouseKD,KD_vs_Control,Hinfp,0.0954000989897869,0.9712833166122437,10,mouseKD
mouseKD,KD_vs_Control,Hmgb2,0.10319132527559838,0.9712833166122437,6,mouseKD
mouseKD,KD_vs_Control,Hoxd13,0.1122352564184255,0.9712833166122437,12,mouseKD
mouseKD,KD_vs_Control,Kdm5b,0.10498103919974215,0.9712833166122437,25,mouseKD
mouseKD,KD_vs_Control,Klf12,0.12775654571960388,0.9712833166122437,5,mouseKD
mouseKD,KD_vs_Control,Meis1,0.10365596447139931,0.9712833166122437,10,mouseKD
mouseKD,KD_vs_Control,Mtf2,-0.1266752523686159,0.9712833166122437,5,mouseKD
mouseKD,KD_vs_Control,Myog,-0.11622671794095094,0.9712833166122437,40,mouseKD
mouseKD,KD_vs_Control,Nr0b2,-0.1380533261100906,0.9712833166122437,72,mouseKD
mouseKD,KD_vs_Control,Pou2f1,0.11070210350823848,0.9712833166122437,64,mouseKD
mouseKD,KD_vs_Control,Tfap2c,0.09903091620190926,0.9712833166122437,20,mouseKD
mouseKD,KD_vs_Control,Tfe3,-0.1261501601583006,0.9712833166122437,23,mouseKD
mouseKD,KD_vs_Control,Trerf1,0.09545131431834417,0.9712833166122437,5,mouseKD
mouseKD,KD_vs_Control,Wwtr1,-0.0945497003169749,0.9712833166122437,7,mouseKD
mouseKD,KD_vs_Control,Zfp384,0.12901346240194847,0.9712833166122437,16,mouseKD
mouseKD,KD_vs_Control,Foxq1,0.0910081725647434,0.9726571440696716,12,mouseKD
mouseKD,KD_vs_Control,Satb2,-0.08731320953447874,0.9741551280021667,17,mouseKD
mouseKD,KD_vs_Control,Nr1h4,-0.07867142644264218,0.9781786203384399,70,mouseKD
mouseKD,KD_vs_Control,Tead4,0.08025271912617568,0.9781786203384399,8,mouseKD
mouseKD,KD_vs_Control,Sall4,0.07641425579182942,0.9783435463905334,7,mouseKD
mouseKD,KD_vs_Control,Smad2,0.07466540036320571,0.9783435463905334,70,mouseKD
mouseKD,KD_vs_Control,Creb3l1,0.06609967524746732,0.9833189249038696,7,mouseKD
mouseKD,KD_vs_Control,Nr4a2,-0.06483135400167737,0.9833189249038696,39,mouseKD
mouseKD,KD_vs_Control,Tfdp2,-0.06286604621005622,0.983363151550293,5,mouseKD
mouseKD,KD_vs_Control,Ncoa3,0.05889188352887361,0.9850611090660095,57,mouseKD
mouseKD,KD_vs_Control,Crx,0.05411155382721828,0.9873949885368347,13,mouseKD
mouseKD,KD_vs_Control,Gtf2ird1,0.05222018096363108,0.9873949885368347,7,mouseKD
mouseKD,KD_vs_Control,Hlf,-0.04758836308106969,0.9896194934844971,13,mouseKD
mouseKD,KD_vs_Control,Atoh7,0.03484876036123614,0.9921669960021973,5,mouseKD
mouseKD,KD_vs_Control,Klf1,0.03686249244393401,0.9921669960021973,13,mouseKD
mouseKD,KD_vs_Control,Ptf1a,0.03636643821585838,0.9921669960021973,5,mouseKD
mouseKD,KD_vs_Control,T,0.04252135010288308,0.9921669960021973,6,mouseKD
mouseKD,KD_vs_Control,Zfhx3,0.03831081468474264,0.9921669960021973,6,mouseKD
mouseKD,KD_vs_Control,Kmt2b,0.03220360129936022,0.9927513003349304,10,mouseKD
mouseKD,KD_vs_Control,Elf1,0.019882187279825263,0.9933019280433655,47,mouseKD
mouseKD,KD_vs_Control,Eno1,-0.02228450027305562,0.9933019280433655,14,mouseKD
mouseKD,KD_vs_Control,Eno1b,-0.02228450027305562,0.9933019280433655,14,mouseKD
mouseKD,KD_vs_Control,Hoxa1,-0.012701172765649733,0.9933019280433655,20,mouseKD
mouseKD,KD_vs_Control,Neurod2,0.012249531222211205,0.9933019280433655,7,mouseKD
mouseKD,KD_vs_Control,Pou3f2,0.02761086376763786,0.9933019280433655,17,mouseKD
mouseKD,KD_vs_Control,Pou5f1,-0.018097254206100283,0.9933019280433655,53,mouseKD
mouseKD,KD_vs_Control,Prrx1,0.015748201024102557,0.9933019280433655,5,mouseKD
mouseKD,KD_vs_Control,Tgif1,0.027607226103198688,0.9933019280433655,7,mouseKD
mouseKD,KD_vs_Control,Zbtb33,-0.015969157701957,0.9933019280433655,7,mouseKD
mouseKD,KD_vs_Control,Nkx2-2,0.0009177813644809492,0.9998621344566345,11,mouseKD
mouseKD,KD_vs_Control,Sry,0.00017282704284773428,0.9998621344566345,24,mouseKD
