"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","chromosome_name","start_position","end_position","gene_biotype","description"
"ENSMUSG00000041720",1925.50667259697,0.200877873573415,0.133823821261963,0.098873510459459,0.276935684041867,"224020","Pi4ka","16",17098215,17224178,"protein_coding","phosphatidylinositol 4-kinase alpha [Source:MGI Symbol;Acc:MGI:2448506]"
"ENSMUSG00000083880",28.2652613614821,0.327827931991435,0.351404786504451,0.0988699815918939,0.276935684041867,"#N/A","Hspe1-ps6","4",95960661,95960943,"processed_pseudogene","heat shock protein 1 (chaperonin 10), pseudogene 6 [Source:MGI Symbol;Acc:MGI:1935167]"
"ENSMUSG00000033355",406.269685224151,0.185424294265467,0.378860398838256,0.0989216516280363,0.277023901740772,"67775","Rtp4","16",23339041,23432972,"protein_coding","receptor transporter protein 4 [Source:MGI Symbol;Acc:MGI:1915025]"
"ENSMUSG00000025193",131.365963074077,0.260197858828249,0.192027692683685,0.098981220808836,0.277144087806436,"66388","Cutc","19",43741435,43757077,"protein_coding","cutC copper transporter [Source:MGI Symbol;Acc:MGI:1913638]"
"ENSMUSG00000050945",114.981615284029,0.282749560359102,0.222377197316614,0.0990711782715441,0.27728621637064,"240186","Zfp438","18",5210029,5334807,"protein_coding","zinc finger protein 438 [Source:MGI Symbol;Acc:MGI:2444919]"
"ENSMUSG00000080850",15.4555559535708,-0.295886856062157,0.409707431266483,0.0990819641144142,0.27728621637064,"#N/A","Gm12439","4",48675156,48675520,"processed_pseudogene","predicted gene 12439 [Source:MGI Symbol;Acc:MGI:3651708]"
"ENSMUSG00000097633",47.4869025532983,-0.325894093328033,0.345991470556512,0.0990498081722234,0.27728621637064,"100502764","Gm16617","14",52223882,52226284,"lncRNA","predicted gene, 16617 [Source:MGI Symbol;Acc:MGI:4439541]"
"ENSMUSG00000030691",1149.66837772171,-0.1741130683214,0.113405053820215,0.0991085876393323,0.27731409281799,"207278","Fchsd2","7",100742070,100933612,"protein_coding","FCH and double SH3 domains 2 [Source:MGI Symbol;Acc:MGI:2448475]"
"ENSMUSG00000089911",1608.37958562368,0.201670004571621,0.134891633831773,0.0991296068178712,0.277326281100997,"15247","Mfsd14a","3",116424813,116456326,"protein_coding","major facilitator superfamily domain containing 14A [Source:MGI Symbol;Acc:MGI:1201609]"
"ENSMUSG00000025240",1428.26690539682,0.174833457022593,0.113594305324333,0.0992504885430451,0.277617795096118,"83493","Sacm1l","9",123358824,123421665,"protein_coding","SAC1 suppressor of actin mutations 1-like (yeast) [Source:MGI Symbol;Acc:MGI:1933169]"
"ENSMUSG00000140077",83.2755276643573,0.301064870313217,0.251576469542719,0.0993321193359105,0.277799439103942,"#N/A","","8",19715347,19757355,"lncRNA","novel transcript"
"ENSMUSG00000012114",1952.98031033125,0.163581116462218,0.105268561586807,0.0993637862065959,0.277841312808531,"94112","Med15","16",17469072,17550755,"protein_coding","mediator complex subunit 15 [Source:MGI Symbol;Acc:MGI:2137379]"
"ENSMUSG00000048787",398.486957301217,0.206973883025203,0.139558146807838,0.0993919221104323,0.277873300803616,"233805","Dcun1d3","7",119452019,119495521,"protein_coding","defective in cullin neddylation 1 domain containing 3 [Source:MGI Symbol;Acc:MGI:2679003]"
"ENSMUSG00000029070",2337.20194379442,0.216411718174523,0.147786654675142,0.0994131307707937,0.277885914581512,"74761","Mxra8","4",155924137,155928545,"protein_coding","matrix-remodelling associated 8 [Source:MGI Symbol;Acc:MGI:1922011]"
"ENSMUSG00000032403",31.2707963055936,0.326417959628652,0.333476733842025,0.0995298515496764,0.27816546084656,"69478","2300009A05Rik","9",63301729,63306528,"protein_coding","RIKEN cDNA 2300009A05 gene [Source:MGI Symbol;Acc:MGI:1916728]"
"ENSMUSG00000022607",2600.69342777824,-0.181107871045913,0.11874838801422,0.0995501353791733,0.278174524584087,"14083","Ptk2","15",73076951,73295129,"protein_coding","PTK2 protein tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95481]"
"ENSMUSG00000025616",1456.73242019473,0.213951268488988,0.145648677218003,0.0995665230395607,0.278174524584087,"74112","Usp16","16",87251591,87280405,"protein_coding","ubiquitin specific peptidase 16 [Source:MGI Symbol;Acc:MGI:1921362]"
"ENSMUSG00000056708",1668.63516263809,-0.183354242246034,0.120561593197399,0.0996309561631033,0.278307821991025,"15939","Ier5","1",154972107,154975382,"protein_coding","immediate early response 5 [Source:MGI Symbol;Acc:MGI:1337072]"
"ENSMUSG00000026072",2309.35322071338,-0.204293434240958,0.137672381442977,0.0997079406556281,0.278468369444402,"16177","Il1r1","1",40264240,40356417,"protein_coding","interleukin 1 receptor, type I [Source:MGI Symbol;Acc:MGI:96545]"
"ENSMUSG00000037010",1279.94057021402,0.244657090809704,0.407005447900526,0.0997218940028021,0.278468369444402,"30878","Apln","X",47114023,47123730,"protein_coding","apelin [Source:MGI Symbol;Acc:MGI:1353624]"
"ENSMUSG00000024505",114.005139770343,0.291945065874746,0.236456306422875,0.099740132740288,0.278472576614094,"68857","Dtwd2","18",49829212,49888668,"protein_coding","DTW domain containing 2 [Source:MGI Symbol;Acc:MGI:1916107]"
"ENSMUSG00000027244",591.160830497856,-0.206148936346223,0.139374818307438,0.0998089189423686,0.278617886272701,"51897","Atg13","2",91504963,91540921,"protein_coding","autophagy related 13 [Source:MGI Symbol;Acc:MGI:1196429]"
"ENSMUSG00000134589",10.9337223375055,-0.24346898233165,0.404545292784606,0.0998759664522032,0.278758294426299,"#N/A","","1",91755299,91760453,"lncRNA","novel transcript, sense intronic to Twist2"
"ENSMUSG00000022179",140.06954829848,-0.264190268658198,0.198310361204369,0.100018954291956,0.279110572817073,"74359","4931414P19Rik","14",54821120,54843450,"protein_coding","RIKEN cDNA 4931414P19 gene [Source:MGI Symbol;Acc:MGI:1921609]"
"ENSMUSG00000038388",2780.59784699867,0.171601478286873,0.111521771888933,0.1001059033537,0.27930637879558,"56524","Pals2","6",50087221,50175919,"protein_coding","protein associated with LIN7 2, MAGUK family member [Source:MGI Symbol;Acc:MGI:1927340]"
"ENSMUSG00000091764",33.1361870614831,0.325255496248072,0.3340999142351,0.100124961754059,0.279312728540529,"636741","Zfp964","8",70107129,70119632,"protein_coding","zinc finger protein 964 [Source:MGI Symbol;Acc:MGI:3646490]"
"ENSMUSG00000029578",4604.05334037658,0.142289086877811,0.0902802100918123,0.100147769673981,0.279329534218883,"74781","Wipi2","5",142613453,142656343,"protein_coding","WD repeat domain, phosphoinositide interacting 2 [Source:MGI Symbol;Acc:MGI:1923831]"
"ENSMUSG00000041997",1705.38191751075,0.166859613419429,0.107580822952753,0.100200326579254,0.279429295452166,"228012","Tlk1","2",70542751,70656072,"protein_coding","tousled-like kinase 1 [Source:MGI Symbol;Acc:MGI:2441683]"
"ENSMUSG00000066440",595.831280470026,-0.243089199982435,0.175104507699331,0.100270281207432,0.279577532272623,"211978","Zfyve26","12",79279120,79343078,"protein_coding","zinc finger, FYVE domain containing 26 [Source:MGI Symbol;Acc:MGI:1924767]"
"ENSMUSG00000033106",1237.04229595007,0.181746481457153,0.119323883206284,0.100298732078124,0.279610016411428,"66432","Slc7a6os","8",106927349,106937567,"protein_coding","solute carrier family 7, member 6 opposite strand [Source:MGI Symbol;Acc:MGI:1916951]"
"ENSMUSG00000003808",3638.27613517621,0.212439485145491,0.144779418202435,0.10045113125692,0.279894220242579,"66590","Farsa","8",85583618,85595886,"protein_coding","phenylalanyl-tRNA synthetase, alpha subunit [Source:MGI Symbol;Acc:MGI:1913840]"
"ENSMUSG00000005054",2770.28571420498,-0.185229256576547,0.122496519992027,0.100446519839692,0.279894220242579,"13014","Cstb","10",78261503,78263456,"protein_coding","cystatin B [Source:MGI Symbol;Acc:MGI:109514]"
"ENSMUSG00000006219",1519.07503852779,-0.240024995243127,0.171603183951137,0.100439662336116,0.279894220242579,"74202","Fblim1","4",141303373,141333407,"protein_coding","filamin binding LIM protein 1 [Source:MGI Symbol;Acc:MGI:1921452]"
"ENSMUSG00000032271",15.2402616642115,-0.278936175475688,0.410694043509409,0.100477515970662,0.279920873501796,"18113","Nnmt","9",48503177,48516453,"protein_coding","nicotinamide N-methyltransferase [Source:MGI Symbol;Acc:MGI:1099443]"
"ENSMUSG00000034024",15932.5774930718,0.177537148637681,0.117733002469074,0.100510600752548,0.279966180472746,"12461","Cct2","10",116886906,116899719,"protein_coding","chaperonin containing TCP1 subunit 2 [Source:MGI Symbol;Acc:MGI:107186]"
"ENSMUSG00000023169",3903.4887442379,0.175011191568744,0.113150678592852,0.100619592229118,0.28017598686117,"105727","Slc38a1","15",96469299,96540794,"protein_coding","solute carrier family 38, member 1 [Source:MGI Symbol;Acc:MGI:2145895]"
"ENSMUSG00000035297",3189.58333188695,-0.153699147310468,0.0986717486052086,0.100618401825011,0.28017598686117,"26891","Cops4","5",100666175,100695669,"protein_coding","COP9 signalosome subunit 4 [Source:MGI Symbol;Acc:MGI:1349414]"
"ENSMUSG00000095545",11.028761276735,0.250785421724846,0.407423188277477,0.10083076138202,0.280717022696716,"102639505","Zfp969","2",175479717,175495472,"protein_coding","zinc finger protein 969 [Source:MGI Symbol;Acc:MGI:3782422]"
"ENSMUSG00000001833",9235.8012893128,0.147148094159102,0.0939754456229561,0.100980673871807,0.281087364985531,"235072","Septin7","9",25163735,25219867,"protein_coding","septin 7 [Source:MGI Symbol;Acc:MGI:1335094]"
"ENSMUSG00000021537",1066.00153498015,0.169313831318022,0.110091532827532,0.101032329429251,0.281184123526928,"12626","Cetn3","13",81931196,81945274,"protein_coding","centrin 3 [Source:MGI Symbol;Acc:MGI:1097706]"
"ENSMUSG00000034639",61.4562927962393,0.299141146086299,0.251776832374447,0.101124471421555,0.281393509090275,"74729","Setmar","6",108042006,108054083,"protein_coding","SET domain without mariner transposase fusion [Source:MGI Symbol;Acc:MGI:1921979]"
"ENSMUSG00000024350",814.376789251011,-0.23078586110368,0.163058069688375,0.101215033011766,0.281598427685527,"76594","Dnajc18","18",35804156,35841467,"protein_coding","DnaJ heat shock protein family (Hsp40) member C18 [Source:MGI Symbol;Acc:MGI:1923844]"
"ENSMUSG00000001039",418.881383896148,-0.235285141139347,0.167346262254139,0.101241048536294,0.281623729030511,"27078","B9d1","11",61395970,61403757,"protein_coding","B9 protein domain 1 [Source:MGI Symbol;Acc:MGI:1351471]"
"ENSMUSG00000003809",599.893205281512,0.205917487195432,0.139762818330773,0.101320369892858,0.281677980759623,"270076","Gcdh","8",85613022,85620550,"protein_coding","glutaryl-Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:104541]"
"ENSMUSG00000022940",486.376871256917,0.217000988005977,0.149444622480424,0.101315532806925,0.281677980759623,"56176","Pigp","16",94159622,94172701,"protein_coding","phosphatidylinositol glycan anchor biosynthesis, class P [Source:MGI Symbol;Acc:MGI:1860433]"
"ENSMUSG00000030598",284.540222223763,-0.269188343364558,0.206006341571889,0.101289742875249,0.281677980759623,"50760","Fbxo17","7",28416229,28437569,"protein_coding","F-box protein 17 [Source:MGI Symbol;Acc:MGI:1354707]"
"ENSMUSG00000037287",625.397485074999,-0.189088384015615,0.125918398183872,0.101328250363989,0.281677980759623,"272589","Tbcel","9",42323612,42419105,"protein_coding","tubulin folding cofactor E-like [Source:MGI Symbol;Acc:MGI:1925543]"
"ENSMUSG00000024571",4551.70074468388,0.222636678295488,0.154760569004354,0.101411409436008,0.281807419234687,"27366, 117903916","Naa12","18",80249980,80255956,"protein_coding","N(alpha)-acetyltransferase 12, NatA catalytic subunit [Source:MGI Symbol;Acc:MGI:3833940]"
"ENSMUSG00000069755",53.0750295228678,0.320520744952404,0.31631021050134,0.101402899383403,0.281807419234687,"#N/A","Zfp125","12",20948575,20952660,"transcribed_unprocessed_pseudogene","zinc finger protein 125 [Source:MGI Symbol;Acc:MGI:1336211]"
"ENSMUSG00000116165",128.13058383672,-0.312698732593094,0.286159395306474,0.10142561084034,0.281807419234687,"57028","Pdxp","15",78798119,78803717,"protein_coding","pyridoxal (pyridoxine, vitamin B6) phosphatase [Source:MGI Symbol;Acc:MGI:1919282]"
"ENSMUSG00000020561",999.740338490023,0.182604952865581,0.120554411527442,0.101610707170369,0.282199083522484,"28071","Polr1f","12",33479634,33491391,"protein_coding","RNA polymerase I subunit F [Source:MGI Symbol;Acc:MGI:106292]"
"ENSMUSG00000023007",625.803310882487,-0.193305378449846,0.129405946845167,0.101608996387718,0.282199083522484,"54614","Prpf40b","15",99192968,99214899,"protein_coding","pre-mRNA processing factor 40B [Source:MGI Symbol;Acc:MGI:1925583]"
"ENSMUSG00000035365",717.637193636332,-0.251383814824804,0.189689038061116,0.101617443222391,0.282199083522484,"75317","Parpbp","10",87927294,87982803,"protein_coding","PARP1 binding protein [Source:MGI Symbol;Acc:MGI:1922567]"
"ENSMUSG00000012640",366.467593967535,0.213370964185369,0.146352610617318,0.10173982977711,0.282491822986393,"69930","Zfp715","7",42945621,42962718,"protein_coding","zinc finger protein 715 [Source:MGI Symbol;Acc:MGI:1917180]"
"ENSMUSG00000018451",11.0992561761243,-0.250194140988847,0.406185160698925,0.101801711217768,0.282616493710978,"103712","6330403K07Rik","11",70922767,70924339,"protein_coding","RIKEN cDNA 6330403K07 gene [Source:MGI Symbol;Acc:MGI:1918001]"
"ENSMUSG00000120046",25.4375949061384,0.31457494086083,0.381451373743123,0.101973109668043,0.283045107439167,"102636178","Gm33318","6",37419412,37424343,"lncRNA","predicted gene, 33318 [Source:MGI Symbol;Acc:MGI:5592477]"
"ENSMUSG00000051351",411.65526322227,-0.197025462807036,0.13277542403919,0.102111703437333,0.283382537986916,"22704","Zfp46","4",136011994,136021253,"protein_coding","zinc finger protein 46 [Source:MGI Symbol;Acc:MGI:99192]"
"ENSMUSG00000020181",2388.95456323638,-0.237106160048942,0.171553516386785,0.102187774943314,0.283458228766632,"260315","Nav3","10",109517120,110292065,"protein_coding","neuron navigator 3 [Source:MGI Symbol;Acc:MGI:2183703]"
"ENSMUSG00000038954",532.731605439166,0.215571984376073,0.148641843453209,0.102190387549714,0.283458228766632,"109115","Supt3","17",45088039,45430177,"protein_coding","SPT3, SAGA and STAGA complex component [Source:MGI Symbol;Acc:MGI:1923723]"
"ENSMUSG00000058318",767.936871950843,0.230853778295674,0.163048382287113,0.102224135616014,0.283458228766632,"192285","Phf21a","2",92014451,92195011,"protein_coding","PHD finger protein 21A [Source:MGI Symbol;Acc:MGI:2384756]"
"ENSMUSG00000107019",59.6915271127699,-0.312237919821373,0.284879926346708,0.102183114195349,0.283458228766632,"#N/A","Gm43682","5",93324829,93326918,"TEC","predicted gene 43682 [Source:MGI Symbol;Acc:MGI:5663819]"
"ENSMUSG00000115049",321.359208965768,-0.223017951013893,0.15572817923342,0.102209003876373,0.283458228766632,"#N/A","Gm49172","15",95870620,95892010,"lncRNA","predicted gene, 49172 [Source:MGI Symbol;Acc:MGI:6118604]"
"ENSMUSG00000025650",1269.75750047996,-0.258078256931478,0.193779883873062,0.102296413463317,0.283611395847073,"12836","Col7a1","9",108782654,108813943,"protein_coding","collagen, type VII, alpha 1 [Source:MGI Symbol;Acc:MGI:88462]"
"ENSMUSG00000039756",6036.36537129342,0.227642458334402,0.160301263407004,0.102359423479088,0.283729356318679,"99480","Dnttip2","3",122068037,122078920,"protein_coding","deoxynucleotidyltransferase, terminal, interacting protein 2 [Source:MGI Symbol;Acc:MGI:1923173]"
"ENSMUSG00000120362",16.1957789206389,0.296531495992392,0.404611048369634,0.102373056822308,0.283729356318679,"#N/A","2810449D17Rik","19",33368959,33399074,"lncRNA","RIKEN cDNA 2810449D17 gene [Source:MGI Symbol;Acc:MGI:1914484]"
"ENSMUSG00000117768",22.2057150311924,0.311088299042434,0.390620651866972,0.102577723495941,0.28424925943106,"#N/A","8030456M14Rik","19",53378524,53380400,"lncRNA","RIKEN cDNA 8030456M14 gene [Source:MGI Symbol;Acc:MGI:1924742]"
"ENSMUSG00000027329",48.3968804742882,0.321806471649136,0.336912568453893,0.102620733245415,0.28432110261419,"70997","Spef1","2",131012181,131029202,"protein_coding","sperm flagellar 1 [Source:MGI Symbol;Acc:MGI:3513546]"
"ENSMUSG00000135629",39.7989576050082,-0.321341418294538,0.332634112038252,0.10282546150533,0.284840904765847,"#N/A","","11",57938346,57942081,"lncRNA","novel transcript, antisense to Larp1"
"ENSMUSG00000034520",1284.78931478767,-0.189357937804101,0.127327372129176,0.102843217913039,0.284842681931553,"14615","Gjc1","11",102690405,102710526,"protein_coding","gap junction protein, gamma 1 [Source:MGI Symbol;Acc:MGI:95718]"
"ENSMUSG00000030697",2948.9714386761,0.156419279655481,0.101515820352689,0.102879318022512,0.28489525621442,"56420","Ppp4c","7",126385038,126391668,"protein_coding","protein phosphatase 4, catalytic subunit [Source:MGI Symbol;Acc:MGI:1891763]"
"ENSMUSG00000044308",2099.890928974,0.165172221321602,0.107587971338469,0.10293708185181,0.284970555716845,"68795","Ubr3","2",69727590,69854357,"protein_coding","ubiquitin protein ligase E3 component n-recognin 3 [Source:MGI Symbol;Acc:MGI:1861100]"
"ENSMUSG00000101799",10.3527232512237,0.258977979589929,0.407907783397633,0.102940754729897,0.284970555716845,"442821","9330175M20Rik","1",51257545,51373281,"lncRNA","RIKEN cDNA 9330175M20 gene [Source:MGI Symbol;Acc:MGI:3045285]"
"ENSMUSG00000026111",659.963600298169,0.181440676228457,0.120226117009654,0.102994998624031,0.285073301529976,"67387","Unc50","1",37469220,37478205,"protein_coding","unc-50 homolog [Source:MGI Symbol;Acc:MGI:1914637]"
"ENSMUSG00000037916",3601.02784935743,0.173920325381241,0.113539142719464,0.103027516687937,0.285115889630419,"17995","Ndufv1","19",4057384,4062806,"protein_coding","NADH:ubiquinone oxidoreductase core subunit V1 [Source:MGI Symbol;Acc:MGI:107851]"
"ENSMUSG00000037474",2492.37340894671,-0.203618933016529,0.138932775890824,0.103046889746914,0.285122092445202,"76843","Dtl","1",191269468,191307656,"protein_coding","denticleless E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1924093]"
"ENSMUSG00000097944",30.8209549929542,0.321248966211043,0.352670730694358,0.103155997776811,0.285339506159023,"402737","A130014A01Rik","8",120828103,120833102,"lncRNA","RIKEN cDNA A130014A01 gene [Source:MGI Symbol;Acc:MGI:3028043]"
"ENSMUSG00000115448",147.654283177851,-0.270561233324862,0.210113154312382,0.103159755366151,0.285339506159023,"#N/A","Gm21178","15",103857518,103858245,"processed_pseudogene","predicted gene, 21178 [Source:MGI Symbol;Acc:MGI:5434533]"
